user_name,star,comment_time,geo_ip,vote,short
虾坨坨艺仔,5,2017-04-25 17:33:58,,4198,IamGroot，IamGroot.IamGroot...IamGroooooooooooot!
littledepp,4,2017-04-26 23:00:55,,3889,“小时候我总是拿着大卫哈塞尔霍夫的照片和朋友说他是我离城出差的父亲，有着数也数不清酷炫的新鲜玩意。现在回想起来，尽管勇度不是大卫哈塞尔霍夫，但他有个酷到爆炸的飞行梭，有帮立誓追随的太空海盗，有群不同肤色星球的辣妹围绕。所以也许到最后，大卫哈塞尔霍夫真的成了我爸”#不算剧透的剧透
哪吒男,4,2017-05-02 00:30:02,,2758,故事内核和《还珠格格》一模一样！男紫薇和女尔康面临原生家庭危机，皇阿玛竟是传播毒精子的走婚族，尔泰妹妹一个拥抱破除童年阴影。宇宙第一法则：红尘做伴，活得潇潇洒洒。（这个让人想睡的亚裔丫鬟？可不就是金锁！！
明安,5,2017-04-25 23:20:10,,2373,我靠这部也太好看了吧！太好看了！真的好看！特别好看！好看好看好看！
同志亦凡人中文站,4,2017-04-24 18:10:31,,2354,生父好、还是养父好？千古谜题终于有了答案。依然是经典老歌串烧，那首“FatherandSon”真是唱到我心坎儿里去了。好笑、好玩、好煽，结尾彩蛋X5。#IamGroot#
tintin,5,2017-04-24 17:58:31,,1460,编剧本着精神病人思路广，弱智儿童欢乐多进行的剧本闯做。尬聊姿势大全，包教包会，把星战梗撒到了不要脸的程度。黏菌果然是宇宙最强，玛丽波平斯我们永远爱您！但十分担心星爵妇联4的音乐鸿沟，虽然他现在能听几百首歌了
大夫唐,5,2017-05-04 01:12:23,,1453,我真理解不了说这个不如1的，真不是装逼，这片子太细节了。
追屁少年,3,2017-04-25 09:11:34,,4408,银卫1开创了另类的电影风格，而这一部却是单纯地把上一部脍炙人口的元素复制放大，代价却是元素质量参差不齐，剧情、人设缩水，电影看起来好像是商业元素压缩饼干，毫无整体意识。人物形象最饱满的居然是星云？勇度卖廉价眼泪也是够了，我反倒觉得古一法师默默离去更煽情。BOSS打不过就让他掉线。
XU,4,2017-04-25 08:52:15,,1352,怎么回事，如今好莱坞学习社会主义家庭价值观停不下来？
陀螺凡达可,3,2017-04-26 04:41:00,,1279,可能由于太喜欢第一部所以有点失望，尤其是那些斗嘴和卖萌的笑料，简直就是对第一部笑料的回收再利用，毫无新意且显得特别干，就连煽情和怀旧金曲也显得迎合似的勉强刻意。倒是视效、美术设计仍然值得一看。整部片可能就那么两三场戏可以勉强坚持到一周之后再遗忘。
袭人继续收破烂,5,2017-05-03 21:31:27,,916,今天刚看到一位友邻说“在陪孩子玩的间隙见缝插针地工作”，这不就是大伙养Groot宝宝的日常么。本片中心思想：渣男是全宇宙的敌人。
Ruby Beer,5,2017-04-29 06:25:46,,788,萌点与泪点齐飞，荡气共柔肠一色。
桃桃林林,3,2017-05-05 15:49:50,,1102,基本是把上一部的亮点进一步放大并重演了一回，亮点还是那些，比如绚丽的宇宙，美术确实太抢眼，角色性格也更丰满了，尤其火箭浣熊和毁灭者，树人则是各种卖萌，还有不间断的复古音乐。不过，130多分钟还是有点乏味了，大概第一部分的新鲜劲一过，总觉得有点失望，只是这个程度？？？
女神的秋裤,4,2017-05-01 22:19:39,,483,我不想剧透，但我想说，我见证了银河系最壮观的葬礼
国产凌凌期,5,2017-05-05 21:53:29,,768,勇度给星爵套上宇航服，任凭星爵怎么大喊还是让自己和老部下一样冻死在了外太空。众人围绕在布满小玩具的尸体旁，等星爵念完悼词，为他做最后送别。勇度的遗体随着火化为碎片，随着过去战友的礼花飘散在太空中。这时星爵打开早就不再流行的mp3，歌名fatherandson出现在了眼前时，泪水再也忍不住了。
Sailor Meow,5,2017-04-25 14:13:21,,338,daddyissue真是迪士尼亘古不变的主题，剪得稍微有一点choppy以及有一些非常迪士尼的cliche，黄段子不少目瞪口呆，音乐和摄影满分，推荐看3Dimax，被剧透会影响体验，小心某些不透不舒坦的短评，温馨提示有五个彩蛋
影志,4,2017-05-02 00:31:22,,346,暧昧的“志明与春娇”，升级的劲歌金曲，绚烂无比，爽到窒息。
文泽尔,5,2017-05-05 02:45:08,,270,辱我大法Walkman者即便是元始天尊也灭给你看
李广仙,5,2017-05-05 18:52:22,,198,没有穿那件“Iamyourfather”星战T恤来观影，失策了
